Material Novo;Material antigo;Texto breve material;Centro;Depósito;Lote;Quantidade;Valor Unitário;Valor Total;Unidade
50084037;20002884;"CAMISA;BRIGADA;VM;TAM; GG;MC;";BRD5;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Taubaté
50084038;0;"CAMISA;BRIGADA;VM;TAM EXG;MC;";BRCM;MR01;O.PURCHASE;1,000;R$ 32,22;R$ 32,22;Araçatuba
50084039;0;"CAMISA;SUP.VEN;MASC;JEANS;TAM P;MC;";BRCM;MR01;O.PURCHASE;9,000;R$ 25,58;R$ 230,26;Araçatuba
50084039;0;"CAMISA;SUP.VEN;MASC;JEANS;TAM P;MC;";BRD1;MR01;O.PURCHASE;13,000;R$ 38,58;R$ 501,55;Ribeirão Preto
50084040;20002892;"CAMISA;SUP.VEN;MASC;JEANS;TAM M;MC;";BRCM;MR01;O.PURCHASE;2,000;R$ 34,11;R$ 68,21;Araçatuba
50084040;20002892;"CAMISA;SUP.VEN;MASC;JEANS;TAM M;MC;";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50084040;20002892;"CAMISA;SUP.VEN;MASC;JEANS;TAM M;MC;";BRD0;MR01;O.PURCHASE;19,000;R$ 38,08;R$ 723,59;Presidente Prudente
50084040;20002892;"CAMISA;SUP.VEN;MASC;JEANS;TAM M;MC;";BRD1;MR01;O.PURCHASE;2,000;R$ 36,05;R$ 72,09;Ribeirão Preto
50084041;20002893;"CAMISA;SUP.VEN;MASC;JEANS;TAM G;MC;";BRCR;MR01;O.PURCHASE;16,000;R$ 35,82;R$ 573,11;Diadema
50084041;20002893;"CAMISA;SUP.VEN;MASC;JEANS;TAM G;MC;";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50084041;20002893;"CAMISA;SUP.VEN;MASC;JEANS;TAM G;MC;";BRD0;MR01;O.PURCHASE;18,000;R$ 17,43;R$ 313,74;Presidente Prudente
50084041;20002893;"CAMISA;SUP.VEN;MASC;JEANS;TAM G;MC;";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRCM;MR01;O.PURCHASE;21,000;R$ 19,54;R$ 410,37;Araçatuba
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRCN;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Araraquara
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRCR;MR01;O.PURCHASE;1,000;R$ 29,06;R$ 29,06;Diadema
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRCX;MR01;O.PURCHASE;1,000;R$ 36,51;R$ 36,51;Mauá
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRCZ;MR01;O.PURCHASE;7,000;R$ 39,87;R$ 279,12;Norte (Caieiras)
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRD0;MR01;O.PURCHASE;14,000;R$ 35,15;R$ 492,12;Presidente Prudente
50084042;20002894;"CAMISA;SUP.VEN;MASC;JEANS;TAM GG;MC;";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084043;20002904;"CAMISA; SUP.VEN;FEM;JEANS;TAM G;MC;";BRCN;MR01;O.PURCHASE;5,000;R$ 38,33;R$ 191,66;Araraquara
50084043;20002904;"CAMISA; SUP.VEN;FEM;JEANS;TAM G;MC;";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50084044;20002905;"CAMISA; SUP.VEN;FEM;JEANS;TAM M;MC;";BRCN;MR01;O.PURCHASE;7,000;R$ 50,21;R$ 351,49;Araraquara
50084044;20002905;"CAMISA; SUP.VEN;FEM;JEANS;TAM M;MC;";BRCS;MR01;O.PURCHASE;7,000;R$ 35,72;R$ 250,04;Embu (SUL)
50084046;0;"CAMISA; VEND; FEM;BEGE;TAM P;ML;BRAHMA";BRCN;MR01;O.PURCHASE;5,000;R$ 41,55;R$ 207,76;Araraquara
50084046;0;"CAMISA; VEND; FEM;BEGE;TAM P;ML;BRAHMA";BRD1;MR01;O.PURCHASE;6,000;R$ 41,35;R$ 248,09;Ribeirão Preto
50084047;0;"CAMISA; VEND; FEM;BEGE;TAM M;ML;BRAHMA";BRCN;MR01;O.PURCHASE;3,000;R$ 43,17;R$ 129,51;Araraquara
50084047;0;"CAMISA; VEND; FEM;BEGE;TAM M;ML;BRAHMA";BRD1;MR01;O.PURCHASE;6,000;R$ 47,47;R$ 284,83;Ribeirão Preto
50084050;20002914;"CAMISA;VEND; FEM;BEGE;TAM PP;MC;BRAHMA";BRCN;MR01;O.PURCHASE;6,000;R$ 37,35;R$ 224,07;Araraquara
50084050;20002914;"CAMISA;VEND; FEM;BEGE;TAM PP;MC;BRAHMA";BRCQ;MR01;O.PURCHASE;3,000;R$ 46,20;R$ 138,60;Campinas
50084050;20002914;"CAMISA;VEND; FEM;BEGE;TAM PP;MC;BRAHMA";BRD1;MR01;O.PURCHASE;1,000;R$ 39,38;R$ 39,38;Ribeirão Preto
50084050;20002914;"CAMISA;VEND; FEM;BEGE;TAM PP;MC;BRAHMA";BRD7;MR01;O.PURCHASE;20,000;R$ 35,92;R$ 718,41;Litoral - Praia Grande
50084051;20002915;"CAMISA; :FEMININA;; CdN:- 20036417";BRCT;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Guarulhos
50084051;20002915;"CAMISA; :FEMININA;; CdN:- 20036417";BRCX;MR01;O.PURCHASE;10,000;R$ 35,39;R$ 353,94;Mauá
50084051;20002915;"CAMISA; :FEMININA;; CdN:- 20036417";BRCZ;MR01;O.PURCHASE;7,000;R$ 36,76;R$ 257,35;Norte (Caieiras)
50084051;20002915;"CAMISA; :FEMININA;; CdN:- 20036417";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084052;20002916;"CAMISA; :FEMININA;; CdN:- 20036418";BRCQ;MR01;O.PURCHASE;1,000;R$ 39,55;R$ 39,55;Campinas
50084052;20002916;"CAMISA; :FEMININA;; CdN:- 20036418";BRCT;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Guarulhos
50084052;20002916;"CAMISA; :FEMININA;; CdN:- 20036418";BRCZ;MR01;O.PURCHASE;7,000;R$ 37,93;R$ 265,52;Norte (Caieiras)
50084052;20002916;"CAMISA; :FEMININA;; CdN:- 20036418";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084053;20002917;"CAMISA;VEND; FEM;BEGE;TAM G;MC;ANTARCTIC";BRCN;MR01;O.PURCHASE;3,000;R$ 41,86;R$ 125,59;Araraquara
50084053;20002917;"CAMISA;VEND; FEM;BEGE;TAM G;MC;ANTARCTIC";BRCQ;MR01;O.PURCHASE;4,000;R$ 5,30;R$ 21,21;Campinas
50084053;20002917;"CAMISA;VEND; FEM;BEGE;TAM G;MC;ANTARCTIC";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50084053;20002917;"CAMISA;VEND; FEM;BEGE;TAM G;MC;ANTARCTIC";BRCT;MR01;O.PURCHASE;1,000;R$ 38,78;R$ 38,78;Guarulhos
50084053;20002917;"CAMISA;VEND; FEM;BEGE;TAM G;MC;ANTARCTIC";BRD1;MR01;O.PURCHASE;1,000;R$ 38,16;R$ 38,16;Ribeirão Preto
50084053;20002917;"CAMISA;VEND; FEM;BEGE;TAM G;MC;ANTARCTIC";BRD7;MR01;O.PURCHASE;26,000;R$ 10,20;R$ 265,19;Litoral - Praia Grande
50084058;20002922;"CAMISA;VEND; MASC;BEGE;TAM M;ML;BRAHMA";BRD7;MR01;O.PURCHASE;17,000;R$ 21,96;R$ 373,24;Litoral - Praia Grande
50084060;20002926;"CAMISA; VEND; MASC;BEGE;TAM PP EM BR2H";BRCQ;MR01;O.PURCHASE;2,000;R$ 44,28;R$ 88,55;Campinas
50084060;20002926;"CAMISA; VEND; MASC;BEGE;TAM PP EM BR2H";BRD7;MR01;O.PURCHASE;14,000;R$ 34,04;R$ 476,54;Litoral - Praia Grande
50084061;0;"CAMISA; VEND; MASC;BEGE;TAM P;MC;BRAHMA";BRD3;MR01;O.PURCHASE;1,000;R$ 41,54;R$ 41,54;Suzano
50084062;20002928;"CAMISA; VEND; MASC;BEGE;TAM M;MC;BRAHMA";BRD7;MR01;O.PURCHASE;1,000;R$ 36,61;R$ 36,61;Litoral - Praia Grande
50084063;0;Camisa CN: 20036412;BRCT;MR01;O.PURCHASE;1,000;R$ 35,78;R$ 35,78;Guarulhos
50084064;20002930;"CAMISA; VEND; MASC;BEGE;TAM GG;MC;BRAHMA";BRCQ;MR01;O.PURCHASE;3,000;R$ 28,72;R$ 86,16;Campinas
50084064;20002930;"CAMISA; VEND; MASC;BEGE;TAM GG;MC;BRAHMA";BRCT;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Guarulhos
50084064;20002930;"CAMISA; VEND; MASC;BEGE;TAM GG;MC;BRAHMA";BRCX;MR01;O.PURCHASE;14,000;R$ 35,52;R$ 497,26;Mauá
50084064;20002930;"CAMISA; VEND; MASC;BEGE;TAM GG;MC;BRAHMA";BRCY;MR01;O.PURCHASE;3,000;R$ 36,07;R$ 108,21;Mogi Mirim
50084064;20002930;"CAMISA; VEND; MASC;BEGE;TAM GG;MC;BRAHMA";BRCZ;MR01;O.PURCHASE;4,000;R$ 12,14;R$ 48,55;Norte (Caieiras)
50084064;20002930;"CAMISA; VEND; MASC;BEGE;TAM GG;MC;BRAHMA";BRD3;MR01;O.PURCHASE;12,000;R$ 35,68;R$ 428,14;Suzano
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRCM;MR01;O.PURCHASE;16,000;R$ 33,09;R$ 529,49;Araçatuba
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRCN;MR01;O.PURCHASE;4,000;R$ 33,69;R$ 134,75;Araraquara
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRCQ;MR01;O.PURCHASE;22,000;R$ 29,36;R$ 645,84;Campinas
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRCT;MR01;O.PURCHASE;57,000;R$ 33,81;R$ 1.927,28;Guarulhos
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRCX;MR01;O.PURCHASE;20,000;R$ 35,43;R$ 708,60;Mauá
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRCY;MR01;O.PURCHASE;7,000;R$ 37,01;R$ 259,05;Mogi Mirim
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRD3;MR01;O.PURCHASE;15,000;R$ 35,20;R$ 528,07;Suzano
50084065;20002931;"CAMISA;VEND; MASC;BEGE;TAM EXG;MC;BRAHMA";BRD7;MR01;O.PURCHASE;12,000;R$ 25,57;R$ 306,83;Litoral - Praia Grande
50084066;20002934;"CAMISA;VEND;FEM;BEGE;TAM G;ML;SKOL";BRD0;MR01;O.PURCHASE;7,000;R$ 38,85;R$ 271,92;Presidente Prudente
50084066;20002934;"CAMISA;VEND;FEM;BEGE;TAM G;ML;SKOL";BRD7;MR01;O.PURCHASE;20,000;R$ 36,92;R$ 738,43;Litoral - Praia Grande
50084067;20002935;"CAMISA;VEND;FEM;BEGE;TAM GG;ML EM BR2H";BRD0;MR01;O.PURCHASE;1,000;R$ 40,09;R$ 40,09;Presidente Prudente
50084067;20002935;"CAMISA;VEND;FEM;BEGE;TAM GG;ML EM BR2H";BRD7;MR01;O.PURCHASE;25,000;R$ 25,71;R$ 642,74;Litoral - Praia Grande
50084068;20002936;"CAMISA;VEND;MASC;BEGE;TAM P;ML EM BR2H";BRD7;MR01;O.PURCHASE;27,000;R$ 44,37;R$ 1.198,06;Litoral - Praia Grande
50084069;20002937;"CAMISA;VEND;MASC;BEGE;TAM G;ML EM BR2H";BRD7;MR01;O.PURCHASE;33,000;R$ 37,38;R$ 1.233,47;Litoral - Praia Grande
50084071;20002939;"CAMISA;  MODELO:MASCULINA;  EM BR2H";BRD0;MR01;O.PURCHASE;8,000;R$ 54,40;R$ 435,19;Presidente Prudente
50084072;20002940;"CAMISA; :MASCULINA;; CdN:- 20036414";BRD0;MR01;O.PURCHASE;3,000;R$ 53,66;R$ 160,97;Presidente Prudente
50084073;20002941;"CAMISA; :MASCULINA;; CdN:- 20036410";BRD0;MR01;O.PURCHASE;14,000;R$ 28,42;R$ 397,92;Presidente Prudente
50084074;20002942;"CAMISA;VEND;MASC;BEGE;TAM P;MC;SKOL";BRCR;MR01;O.PURCHASE;11,000;R$ 40,10;R$ 441,07;Diadema
50084074;20002942;"CAMISA;VEND;MASC;BEGE;TAM P;MC;SKOL";BRD7;MR01;O.PURCHASE;37,000;R$ 36,32;R$ 1.343,77;Litoral - Praia Grande
50084075;20002943;"CAMISA;VEND;MASC;BEGE;TAM M;MC;SKOL";BRD7;MR01;O.PURCHASE;27,000;R$ 31,58;R$ 852,78;Litoral - Praia Grande
50084076;20002944;"CAMISA;VEND;MASC;BEGE;TAM G;MC;SKOL";BRD7;MR01;O.PURCHASE;44,000;R$ 33,93;R$ 1.493,03;Litoral - Praia Grande
50084077;20002945;"CAMISA;VEND;MASC;BEGE;TAM GG;MC;SKOL";BRCQ;MR01;O.PURCHASE;11,000;R$ 36,12;R$ 397,33;Campinas
50084077;20002945;"CAMISA;VEND;MASC;BEGE;TAM GG;MC;SKOL";BRD7;MR01;O.PURCHASE;61,000;R$ 29,95;R$ 1.827,20;Litoral - Praia Grande
50084078;20002946;"CAMISA;VEND;MASC;BEGE;TAM EXG;MC;SKOL";BRCQ;MR01;O.PURCHASE;5,000;R$ 27,44;R$ 137,21;Campinas
50084078;20002946;"CAMISA;VEND;MASC;BEGE;TAM EXG;MC;SKOL";BRCX;MR01;O.PURCHASE;18,000;R$ 34,98;R$ 629,68;Mauá
50084078;20002946;"CAMISA;VEND;MASC;BEGE;TAM EXG;MC;SKOL";BRCY;MR01;O.PURCHASE;9,000;R$ 4,99;R$ 44,93;Mogi Mirim
50084078;20002946;"CAMISA;VEND;MASC;BEGE;TAM EXG;MC;SKOL";BRD0;MR01;O.PURCHASE;4,000;R$ 16,17;R$ 64,68;Presidente Prudente
50084082;20002953;"CAMISA;VEND;MASC;BEGE;TAM GG;MC;ANTARCTI";BRCQ;MR01;O.PURCHASE;10,000;R$ 36,74;R$ 367,40;Campinas
50084082;20002953;"CAMISA;VEND;MASC;BEGE;TAM GG;MC;ANTARCTI";BRD7;MR01;O.PURCHASE;15,000;R$ 23,67;R$ 355,01;Litoral - Praia Grande
50084083;20002954;"CAMISA;VEND;MASC;BEGE;TAM EXG;MC;ANTARCT";BRD7;MR01;O.PURCHASE;10,000;R$ 28,14;R$ 281,42;Litoral - Praia Grande
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRCM;MR01;O.PURCHASE;8,000;R$ 35,09;R$ 280,73;Araçatuba
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRCS;MR01;O.PURCHASE;1,000;R$ 41,01;R$ 41,01;Embu (SUL)
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRCT;MR01;O.PURCHASE;5,000;R$ 93,28;R$ 466,42;Guarulhos
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRCV;MR01;O.PURCHASE;10,000;R$ 31,01;R$ 310,12;Jundiai (SALTO)
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRCX;MR01;O.PURCHASE;7,000;R$ 36,54;R$ 255,75;Mauá
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRCZ;MR01;O.PURCHASE;20,000;R$ 33,65;R$ 672,97;Norte (Caieiras)
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRD0;MR01;O.PURCHASE;9,000;R$ 10,25;R$ 92,21;Presidente Prudente
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRD1;MR01;O.PURCHASE;2,000;R$ 130,81;R$ 261,62;Ribeirão Preto
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BRD4;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Votorantim (SALTO)
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCM;MR01;O.PURCHASE;16,000;R$ 138,24;R$ 2.211,82;Araçatuba
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCN;MR01;O.PURCHASE;18,000;R$ 37,73;R$ 679,11;Araraquara
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCO;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Barueri
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCR;MR01;O.PURCHASE;3,000;R$ 54,06;R$ 162,18;Diadema
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCS;MR01;O.PURCHASE;1,000;R$ 114,56;R$ 114,56;Embu (SUL)
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCU;MR01;O.PURCHASE;7,000;R$ 40,21;R$ 281,46;Jaú
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCV;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jundiai (SALTO)
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCX;MR01;O.PURCHASE;31,000;R$ 36,54;R$ 1.132,64;Mauá
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCY;MR01;O.PURCHASE;6,000;R$ 168,80;R$ 1.012,81;Mogi Mirim
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRCZ;MR01;O.PURCHASE;24,000;R$ 26,68;R$ 640,40;Norte (Caieiras)
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRD0;MR01;O.PURCHASE;10,000;R$ 19,21;R$ 192,12;Presidente Prudente
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRD1;MR01;O.PURCHASE;5,000;R$ 123,20;R$ 616,00;Ribeirão Preto
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCM;MR01;O.PURCHASE;13,000;R$ 87,41;R$ 1.136,38;Araçatuba
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCN;MR01;O.PURCHASE;22,000;R$ 24,53;R$ 539,62;Araraquara
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCQ;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Campinas
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCT;MR01;O.PURCHASE;3,000;R$ 168,24;R$ 504,71;Guarulhos
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCU;MR01;O.PURCHASE;22,000;R$ 37,39;R$ 822,47;Jaú
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCV;MR01;O.PURCHASE;3,000;R$ 65,29;R$ 195,86;Jundiai (SALTO)
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCX;MR01;O.PURCHASE;32,000;R$ 36,54;R$ 1.169,18;Mauá
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRCY;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Mogi Mirim
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRD0;MR01;O.PURCHASE;5,000;R$ 77,08;R$ 385,39;Presidente Prudente
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRD1;MR01;O.PURCHASE;20,000;R$ 46,04;R$ 920,77;Ribeirão Preto
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRD3;MR01;O.PURCHASE;1,000;R$ 45,70;R$ 45,70;Suzano
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRD7;MR01;O.PURCHASE;8,000;R$ 33,65;R$ 269,22;Litoral - Praia Grande
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCM;MR01;O.PURCHASE;14,000;R$ 37,60;R$ 526,39;Araçatuba
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCN;MR01;O.PURCHASE;16,000;R$ 40,16;R$ 642,59;Araraquara
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCO;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Barueri
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCR;MR01;O.PURCHASE;3,000;R$ 120,22;R$ 360,66;Diadema
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCT;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Guarulhos
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCU;MR01;O.PURCHASE;12,000;R$ 37,58;R$ 451,00;Jaú
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCV;MR01;O.PURCHASE;1,000;R$ 103,88;R$ 103,88;Jundiai (SALTO)
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRCX;MR01;O.PURCHASE;2,000;R$ 36,54;R$ 73,07;Mauá
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRD0;MR01;O.PURCHASE;10,000;R$ 37,34;R$ 373,35;Presidente Prudente
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRD2;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;São José dos Campos
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRD7;MR01;O.PURCHASE;4,000;R$ 99,10;R$ 396,40;Litoral - Praia Grande
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRCM;MR01;O.PURCHASE;3,000;R$ 104,44;R$ 313,33;Araçatuba
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRCN;MR01;O.PURCHASE;69,000;R$ 119,88;R$ 8.271,43;Araraquara
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRCT;MR01;O.PURCHASE;1,000;R$ 83,85;R$ 83,85;Guarulhos
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRCU;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jaú
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRCV;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jundiai (SALTO)
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRD0;MR01;O.PURCHASE;15,000;R$ 19,81;R$ 297,19;Presidente Prudente
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRD7;MR01;O.PURCHASE;12,000;R$ 27,61;R$ 331,35;Litoral - Praia Grande
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRCM;MR01;O.PURCHASE;3,000;R$ 39,75;R$ 119,25;Araçatuba
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRCN;MR01;O.PURCHASE;33,000;R$ 61,91;R$ 2.043,19;Araraquara
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRCS;MR01;O.PURCHASE;1,000;R$ 52,25;R$ 52,25;Embu (SUL)
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRCT;MR01;O.PURCHASE;2,000;R$ 250,31;R$ 500,62;Guarulhos
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRCV;MR01;O.PURCHASE;2,000;R$ 59,66;R$ 119,32;Jundiai (SALTO)
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRCX;MR01;O.PURCHASE;23,000;R$ 36,54;R$ 840,35;Mauá
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRD0;MR01;O.PURCHASE;30,000;R$ 36,99;R$ 1.109,69;Presidente Prudente
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BRD7;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Litoral - Praia Grande
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCN;MR01;O.PURCHASE;10,000;R$ 33,61;R$ 336,11;Araraquara
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCS;MR01;O.PURCHASE;2,000;R$ 30,51;R$ 61,01;Embu (SUL)
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCT;MR01;O.PURCHASE;8,000;R$ 138,12;R$ 1.104,92;Guarulhos
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCU;MR01;O.PURCHASE;4,000;R$ 38,98;R$ 155,92;Jaú
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCV;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jundiai (SALTO)
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCX;MR01;O.PURCHASE;3,000;R$ 36,54;R$ 109,61;Mauá
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRCY;MR01;O.PURCHASE;12,000;R$ 74,32;R$ 891,78;Mogi Mirim
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRD0;MR01;O.PURCHASE;17,000;R$ 21,19;R$ 360,15;Presidente Prudente
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRD2;MR01;O.PURCHASE;36,000;R$ 80,69;R$ 2.904,72;São José dos Campos
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRD7;MR01;O.PURCHASE;3,000;R$ 237,85;R$ 713,56;Litoral - Praia Grande
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCN;MR01;O.PURCHASE;17,000;R$ 55,70;R$ 946,91;Araraquara
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCQ;MR01;O.PURCHASE;2,000;R$ 161,00;R$ 322,00;Campinas
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCT;MR01;O.PURCHASE;6,000;R$ 38,73;R$ 232,39;Guarulhos
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCU;MR01;O.PURCHASE;3,000;R$ 38,98;R$ 116,94;Jaú
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCV;MR01;O.PURCHASE;4,000;R$ 45,15;R$ 180,59;Jundiai (SALTO)
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BRCX;MR01;O.PURCHASE;13,000;R$ 36,54;R$ 474,97;Mauá
